Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Monday, Aug 28",STL,Home,SDP,L,1.0,4.0,9.0,56-76,5.0,18.5,Snell,Wainwright,Hader,2.75,N,35917.0,.00,-4,,22.2,87.0,297.30370856,0.0,,7.6,0.1111111111111111
"Tuesday, Aug 29",STL,Home,SDP,W-wo,6.0,5.0,10.0,57-76,5.0,17.5,Romero,Hader,None,2.85,N,36851.0,.00,1,,19.4,87.0,297.30370856,0.0,,0.0,0.037037037037037035
"Wednesday, Aug 30",STL,Home,SDP,W-wo,5.0,4.0,9.0,58-76,5.0,16.5,Pallante,Hader,None,2.6333333333333333,D,32583.0,.00,2,,22.8,81.0,297.30370856,0.0,,0.0,0.037037037037037035
"Friday, Sep 1",STL,Home,PIT,L,2.0,4.0,10.0,58-77,5.0,17.5,Selby,Romero,Bednar,2.7,N,33842.0,.00,-1,,17.2,81.0,297.30370856,0.0,,0.0,0.037037037037037035
"Saturday, Sep 2",STL,Home,PIT,L,6.0,7.0,9.0,58-78,5.0,18.5,Bolton,VerHagen,Bednar,2.9333333333333336,N,38276.0,.00,-2,,18.9,87.0,297.30370856,0.0,,0.0,0.037037037037037035
"Sunday, Sep 3",STL,Home,PIT,W,6.0,4.0,9.0,59-78,5.0,17.5,Thompson,Oviedo,Gallegos,2.85,D,35856.0,.00,1,,24.4,88.0,107.30370855999999,0.0,,7.6,0.037037037037037035
"Tuesday, Sep 5",STL,@,ATL,W,10.0,6.0,9.0,60-78,5.0,17.0,Mikolas,Soroka,None,2.716666666666667,N,33553.0,.00,2,,23.9,82.0,82.35313,0.0,,5.4,0.037037037037037035
"Wednesday, Sep 6",STL,@,ATL,W,11.0,6.0,9.0,61-78,5.0,16.0,Hudson,Strider,None,2.8833333333333333,N,35514.0,.00,3,,25.6,76.0,202.35313,0.0,,0.0,0.07407407407407407
"Thursday, Sep 7",STL,@,ATL,L,5.0,8.0,9.0,61-79,5.0,16.5,Fried,Wainwright,None,2.75,N,34349.0,.00,-1,,24.4,88.0,202.35313,0.0,,0.0,0.1111111111111111
"Friday, Sep 8",STL,@,CIN,W,9.0,4.0,9.0,62-79,5.0,16.5,Liberatore,Abbott,None,3.183333333333333,N,29870.0,.00,1,,22.2,82.0,187.65726460000002,0.0,,9.4,0.1111111111111111
"Saturday, Sep 9",STL,@,CIN,W,4.0,3.0,9.0,63-79,5.0,16.5,Thompson,Spiers,Helsley,3.05,N,40810.0,.00,2,,20.6,81.0,277.6572646,0.0,,7.6,0.07407407407407407
"Sunday, Sep 10",STL,@,CIN,L,1.0,7.0,9.0,63-80,5.0,16.5,Greene,Mikolas,None,2.466666666666667,D,31190.0,.00,-1,,19.4,76.0,267.6572646,0.0,,13.0,0.1111111111111111
"Monday, Sep 11",STL,@,BAL,L,5.0,11.0,9.0,63-81,5.0,17.5,Hall,Hudson,None,3.2,N,15485.0,.00,-2,,24.4,82.0,200.66021454,0.0,,5.0,0.1111111111111111
